txn_id,entry_date,amt,vendor,ref_code,cur
L3114,22-11-2025,2486,Flipkart,6D4536984M,INR
L3115,20-11-2025,981,Uber,R5RZX9K39P,INR
L3116,29-11-2025,205,Spotify,EQX4YEKZ1Y,INR
L3117,06-10-2025,5015,Apple Store,4PJNPAXXP5,INR
L3118,15-10-2025,10014,Google Play,SHSVURYZ4S,INR
L3119,19-11-2025,9998,Air India,X2J1B18SJ8,INR
L3120,23-11-2025,498,Air India,IYBLCKXYWE,INR
L3121,11-11-2025,15002,DMart,IXLHEF3Y4K,INR
L3122,01-11-2025,1485,Apple Store,TO37P8O73C,INR
L3123,19-11-2025,991,Amazon India,6Z60UQ858L,INR
L3124,15-11-2025,997,Spotify,4A4R0GP60Y,INR
L3125,09-11-2025,197,Uber,3OEL97FR9V,INR
L3126,08-11-2025,204,Apple Store,XICXL499LY,INR
L3127,28-10-2025,15009,Paytm Mall,44P2M5IN7S,INR
L3128,10-11-2025,5001,Ola,XS502NZNZX,INR
L3129,10-11-2025,318,Reliance Mart,XNSQHMU00A,INR
L3130,27-10-2025,4979,IRCTC,X6EXLWVQCT,INR
L3131,06-10-2025,1518,MakeMyTrip,HOW9LKV24Z,INR
L3132,15-11-2025,784,Reliance Mart,DPQPP22LTP,INR
L3133,07-10-2025,9997,BookMyShow,GGL5GPKR9S,INR
L3134,05-10-2025,2509,Myntra,SXBR36QOPH,INR
L3135,25-11-2025,4992,Amazon India,1EYO21JKAE,INR
L3136,28-10-2025,812,Ola,PYOQCFDJ9E,INR
L3137,01-10-2025,816,DMart,SKHBM8OAYR,INR
L3138,04-10-2025,189,Spotify,VKC7HKCL0Q,INR
L3139,22-10-2025,789,Uber,F9MLVR78I6,INR
L3140,14-11-2025,10006,MakeMyTrip,AWUICWN02T,INR
L3141,23-11-2025,779,Myntra,XOXEYLARYY,INR
L3142,30-11-2025,1000,MakeMyTrip,PHC830PFF9,INR
L3143,27-10-2025,2484,Zomato,I0Q7913L3L,INR
L3144,16-10-2025,14992,MakeMyTrip,A4KYK64494,INR
L3145,17-11-2025,994,Flipkart,4QSAZJPCUS,INR
L3146,06-10-2025,214,Uber,VOYUTBHD4J,INR
L3147,20-11-2025,318,Netflix,KOZFXYEZQ3,INR
L3148,10-11-2025,2481,Zomato,W118PC1MXW,INR
L3149,30-11-2025,15000,Air India,1I1X4AT0OO,INR
L3150,02-10-2025,283,Reliance Mart,AKH7B9AQFQ,INR
L3151,21-11-2025,15019,Flipkart,D93VETIDTJ,INR
L3152,15-10-2025,192,Zomato,6AW5TPZ4D9,INR
L3153,25-11-2025,2488,Flipkart,NPCJIDUWZ1,INR
L3154,29-11-2025,25012,Air India,LAWKMBX98M,INR
L3155,14-10-2025,1482,Apple Store,C11Q679YOK,INR
L3156,08-11-2025,819,Ola,MKRMM6T06N,INR
L3157,17-11-2025,1515,MakeMyTrip,TC70D7L3Y6,INR
L3158,06-11-2025,2509,Amazon India,KPXOW3JCQG,INR
L3159,18-10-2025,1507,Air India,8167EK3CGR,INR
L3160,21-10-2025,2499,Amazon India,PID144GF1S,INR
L3161,30-10-2025,488,BigBasket,CO48A3MK7Z,INR
L3162,09-11-2025,987,Apple Store,BGESTXBXYT,INR
L3163,17-11-2025,2505,IRCTC,SCRNG6DAC7,INR
L3164,01-11-2025,211,IndiGo,PKUO2VRLA8,INR
L3165,04-10-2025,1501,Amazon India,5W9BUAN36L,INR
L3166,16-10-2025,212,Ola,10NJ3KZSMP,INR
L3167,17-11-2025,812,Uber,76PZ5H70OA,INR
L3168,14-10-2025,1001,BigBasket,W62DBHJJKM,INR
L3169,18-10-2025,193,IRCTC,YYHF2H1S3S,INR
L3170,19-11-2025,14988,BookMyShow,BNZQJ6BT6T,INR
L3171,20-10-2025,309,MakeMyTrip,L3RQVHKEMO,INR
L3172,15-10-2025,781,Uber,KON0MMGFQS,INR
L3173,07-10-2025,4998,Uber,80PA1LEVE9,INR
L3174,04-10-2025,314,Zomato,BTNKWGN5YG,INR
L3175,26-10-2025,24996,Apple Store,MZZKYEOOBS,INR
L3176,11-11-2025,1507,IndiGo,MPBE46QEKC,INR
L3177,04-11-2025,783,Amazon India,NCJZ6J36MD,INR
L3178,16-11-2025,280,Flipkart,TL2OEXICYX,INR
L3179,09-11-2025,198,IndiGo,1UZE54196H,INR
L3180,31-10-2025,24989,Netflix,ZXXKD5ZD27,INR
L3181,26-11-2025,24997,Ola,SG171UGK3X,INR
L3182,06-11-2025,996,Spotify,62RIX0YYX6,INR
L3183,23-10-2025,24979,Apple Store,MGM12CEXCJ,INR
L3184,01-11-2025,2505,BigBasket,W58XK3UJ56,INR
L3185,25-10-2025,195,Paytm Mall,SED0MN3AV5,INR
L3186,21-10-2025,315,Uber,8HVKPJ6AVJ,INR
L3187,22-11-2025,1509,DMart,0NF5WM6AMT,INR
L3188,14-11-2025,809,Amazon India,NT9JED0LXN,INR
L3189,29-10-2025,214,Reliance Mart,E3T2AIL28K,INR
L3190,01-10-2025,313,IndiGo,7BYHOTJT0L,INR
L3191,02-11-2025,494,Flipkart,D2E5PDX965,INR
L3192,11-10-2025,15019,BigBasket,CQVOHS7DVJ,INR
L3193,11-11-2025,301,Reliance Mart,8YTPKA6G2F,INR
L3194,04-10-2025,9996,DMart,TVF9VPT961,INR
L3195,04-11-2025,807,Uber,SZJZWN7QM0,INR
L3196,03-10-2025,506,Air India,WTEQ2SYDSM,INR
L3197,28-11-2025,14981,Swiggy,75YOFCQ0RS,INR
L3198,12-10-2025,210,DMart,4OS4BGMJCP,INR
L3199,20-11-2025,14995,BigBasket,N53B7C67XK,INR
L3200,04-10-2025,784,Air India,D6I3P8YKMC,INR
L3201,31-10-2025,5017,Ola,FBV722ZOGY,INR
L3202,26-11-2025,5011,Myntra,07INQF1B47,INR
L3203,25-10-2025,1007,Air India,CNYPPCT9IR,INR
L3204,14-11-2025,9992,Spotify,IY93F9A4RM,INR
L3205,07-11-2025,808,Spotify,0HXBXMMIWK,INR
L3206,01-10-2025,25018,IRCTC,UUW0PJGTNQ,INR
L3207,04-10-2025,4993,Reliance Mart,VP46A7Q1A2,INR
L3208,02-11-2025,200,Zomato,MGRT34HTLI,INR
L3209,28-10-2025,25008,DMart,0YDII3LRJR,INR
L3210,16-11-2025,780,Reliance Mart,RVO2YAGA8G,INR
L3211,05-10-2025,1511,MakeMyTrip,UHJPJHIJK0,INR
L3212,23-10-2025,207,Flipkart,P3F6QU744L,INR
L3213,05-11-2025,4992,Uber,AIWRQUUX0B,INR
L3214,12-11-2025,25010,IRCTC,6136K3ZIHK,INR
L3215,14-11-2025,25008,BookMyShow,QPFLWJEL9U,INR
L3216,27-10-2025,2498,Uber,736OFS5DGA,INR
L3217,20-11-2025,288,Spotify,QLQR2HD0LT,INR
L3218,26-11-2025,14988,BigBasket,B4UDSNRWLB,INR
L3219,18-11-2025,14998,BigBasket,Y9G047WVZ5,INR
L3220,09-11-2025,307,DMart,BZOLYQY9HR,INR
L3221,12-11-2025,489,IndiGo,B2MGL425S7,INR
L3222,05-10-2025,14991,Air India,51OJ0VOWA3,INR
L3223,16-11-2025,5010,Spotify,P9BHHK0RNZ,INR
L3224,03-11-2025,289,Spotify,R3EY3A8F0A,INR
L3225,22-11-2025,5005,BigBasket,ZDFGPP9XB8,INR
L3226,04-10-2025,24986,Spotify,N3CTPVNJWV,INR
L3227,17-10-2025,990,IRCTC,UJ7N9R6CPY,INR
L3228,26-10-2025,297,BookMyShow,6GFAGEFRYB,INR
L3229,13-11-2025,1511,Amazon India,2SDE6WGT09,INR
L3230,01-10-2025,5015,Myntra,KXJRA3PYGQ,INR
L3231,18-11-2025,815,DMart,AYFZX9KF8V,INR
L3232,24-10-2025,293,DMart,7FKQ4CWZTB,INR
L3233,30-10-2025,295,IndiGo,5X8KTS1UUP,INR
L3234,12-11-2025,179,Apple Store,E2T8UHVZXO,INR
L3235,05-10-2025,15012,Paytm Mall,QXF1ULKU27,INR
L3236,20-10-2025,10016,Netflix,JAW9O8JN5N,INR
L3237,16-10-2025,1004,Netflix,7B9BXEU4NE,INR
L3238,20-11-2025,5011,Apple Store,UYGOEVB3SF,INR
L3239,19-11-2025,24985,Paytm Mall,1KNKE5JKHR,INR
L3240,31-10-2025,797,IRCTC,UE8ATA4U6J,INR
L3241,07-11-2025,2519,Swiggy,ZML0C7GR4E,INR
L3242,13-10-2025,4983,Spotify,BAOHOS0ENQ,INR
L3243,19-10-2025,504,IndiGo,5IHSQCJ5IY,INR
L3244,02-11-2025,980,Amazon India,4V82I2GSHS,INR
L3245,16-11-2025,15010,MakeMyTrip,H3AOTGPU2G,INR
L3246,12-11-2025,302,Paytm Mall,E7U6GY8JVN,INR
L3247,20-11-2025,15013,BigBasket,4ET8T2LK1D,INR
L3248,27-10-2025,14996,Ola,1KPEGJCNV2,INR
L3249,14-10-2025,2510,Spotify,8PE8VCYUI2,INR
L3250,05-11-2025,498,Spotify,WUYBTTBAVD,INR
L3251,08-11-2025,1490,Amazon India,DMH0GDHMEF,INR
L3252,22-11-2025,1510,Google Play,6ALPYSM3WN,INR
L3253,10-11-2025,2501,Ola,PXJ040W4KF,INR
L3254,04-11-2025,9984,Uber,UFJKB0BH6H,INR
L3255,15-11-2025,511,BigBasket,3ISLI7GUJ6,INR
L3256,10-11-2025,4989,MakeMyTrip,IGDR7PO0MI,INR
L3257,22-10-2025,980,Reliance Mart,2EWX777XNJ,INR
L3258,03-11-2025,306,Air India,TULOP64H67,INR
L3259,25-11-2025,24992,BookMyShow,EUGD3U2HC3,INR
L3260,05-11-2025,5014,Paytm Mall,JJE1SM07T4,INR
L3261,21-11-2025,24996,Uber,IFBFTW3YV1,INR
L3262,23-11-2025,25019,Spotify,7Z38PNHRJD,INR
L3263,16-11-2025,2497,Zomato,IKD7TFW5WQ,INR
L3264,21-10-2025,24989,Apple Store,1S1U1RP0WA,INR
L3265,30-11-2025,2481,IndiGo,YCXKY579HG,INR
L3266,14-10-2025,25011,Ola,A6N9WP4ZJ0,INR
L3267,27-11-2025,510,Spotify,TOE72K9ZVI,INR
L3268,27-11-2025,24980,BigBasket,7BIC19RMEI,INR
L3269,09-11-2025,993,BigBasket,PIIG07Q885,INR
L3270,07-10-2025,2505,DMart,KYFQS65297,INR
L3271,30-10-2025,289,Netflix,ORWEKOS8Y8,INR
L3272,20-11-2025,993,Reliance Mart,D5F5YR8DHO,INR
L3273,03-11-2025,9990,MakeMyTrip,TGSGEFI381,INR
L3274,03-11-2025,24996,Swiggy,54YS1KUYLR,INR
L3275,09-11-2025,285,Air India,1GX8DHHIVO,INR
L3276,16-10-2025,1510,MakeMyTrip,WIASAK9KPK,INR
L3277,15-10-2025,25002,Myntra,QOMJC5PKZO,INR
L3278,18-10-2025,25007,Air India,P6A91GV96N,INR
L3279,20-11-2025,207,Ola,3YMUS70AD4,INR
L3280,13-11-2025,2516,Swiggy,2FGPWOCGSP,INR
L3281,02-10-2025,4997,Paytm Mall,DZ3Q80Y3AR,INR
L3282,02-11-2025,208,Apple Store,R0ZKUCSLII,INR
L3283,04-11-2025,985,Reliance Mart,1NVJW1LLLP,INR
L3284,31-10-2025,502,IRCTC,ODXO3T38U6,INR
L3285,21-10-2025,9996,Myntra,37DBPSOSUZ,INR
L3286,16-10-2025,208,Reliance Mart,U5816XQ0A4,INR
L3287,05-11-2025,25010,Reliance Mart,878Y2S5Z51,INR
L3288,20-10-2025,302,BigBasket,2WGA9ZAS1D,INR
L3289,15-11-2025,25006,Uber,YJDWXTX9TL,INR
L3290,03-10-2025,9982,Netflix,MS98JPWN9W,INR
L3291,18-11-2025,997,Reliance Mart,B0HFT9HTXJ,INR
L3292,01-10-2025,183,DMart,9C6F8C7Z0A,INR
L3293,04-10-2025,1510,Myntra,MEMUS1K3W2,INR
L3294,27-11-2025,487,Myntra,W2RF6DRT2B,INR
L3295,19-10-2025,25010,Paytm Mall,8X7NVC22QC,INR
L3296,21-10-2025,809,Reliance Mart,F8CPZKZKZ4,INR
L3297,26-11-2025,806,Air India,RE4MSF0JI2,INR
L3298,19-10-2025,781,Flipkart,YSS2VWGR93,INR
L3299,20-10-2025,817,Paytm Mall,7QLWYUVKCT,INR
L3300,13-10-2025,788,Paytm Mall,Y8W1J91QIB,INR
L3301,10-11-2025,517,IndiGo,KCMGBO7E25,INR
L3302,18-11-2025,15004,IRCTC,TN6R8ZXQJ6,INR
L3303,30-11-2025,1508,Air India,QD0D0TUHTE,INR
L3304,06-10-2025,1002,IndiGo,XZ2BLW1BT3,INR
L3305,30-10-2025,5011,DMart,U4BU7WDGO8,INR
L3306,21-10-2025,25011,BigBasket,9ORTXSCZL0,INR
L3307,06-11-2025,207,Apple Store,39N8ZOHZ9G,INR
L3308,10-11-2025,482,BigBasket,EW3D7HJSW5,INR
L3309,04-10-2025,4994,Spotify,RI2F5W81J6,INR
L3310,04-11-2025,1492,Google Play,4FLB7RS4UU,INR
L3311,14-10-2025,4979,Ola,L1WOWLIX2U,INR
L3312,13-11-2025,14996,Reliance Mart,7B0O2YKPCD,INR
L3313,10-10-2025,298,IndiGo,D3WG4VLUUJ,INR
L3314,22-10-2025,519,IRCTC,IWX7HBBKHF,INR
L3315,20-11-2025,1481,Spotify,2W1YPAVKPN,INR
L3316,30-10-2025,1016,BigBasket,IYMUSDDIER,INR
L3317,26-10-2025,4998,IRCTC,WBQCVDRHM9,INR
L3318,10-11-2025,498,MakeMyTrip,D7CVPXJV0L,INR
L3319,16-10-2025,291,Flipkart,UYB5HMLEI1,INR
L3320,29-11-2025,1485,Flipkart,REGEXWFBAB,INR
L3321,23-11-2025,496,MakeMyTrip,LQWTQP347X,INR
L3322,06-10-2025,797,Netflix,325A07LPAL,INR
L3323,11-10-2025,10017,Flipkart,PFV5HGD26V,INR
L3324,06-11-2025,25005,Flipkart,WCLJYQH4JJ,INR
L3325,10-11-2025,988,Flipkart,0G0D1JM5V2,INR
L3326,28-11-2025,25014,Google Play,295DBRZ8N3,INR
L3327,14-11-2025,25005,Air India,2DS7U1VV03,INR
L3328,25-11-2025,24990,BigBasket,HOQ78QTS2K,INR
L3329,30-11-2025,287,DMart,VF8Z2SV7XG,INR
L3330,08-11-2025,2483,Swiggy,BC2U909QZN,INR
L3331,11-11-2025,1480,IRCTC,N6DLATHNGU,INR
L3332,12-10-2025,790,BookMyShow,NHGKGE6KCQ,INR
L3333,22-11-2025,10005,Myntra,YKPGIITZT9,INR
L3334,23-11-2025,199,Amazon India,V6IUVHD8EL,INR
L3335,01-10-2025,1510,Amazon India,EZERN5LYD5,INR
L3336,20-11-2025,183,Uber,452GDSUU5L,INR
L3337,12-11-2025,212,Ola,DMSTJR95J1,INR
L3338,26-10-2025,1014,Ola,YJYISL9LG2,INR
L3339,24-10-2025,2509,BigBasket,NBK9NPXJ6U,INR
L3340,08-10-2025,24986,Swiggy,93CDY3LYAB,INR
L3341,24-10-2025,283,Spotify,1SC802MG47,INR
L3342,27-10-2025,1019,Paytm Mall,3C43V5YVF5,INR
L3343,16-10-2025,491,MakeMyTrip,LM4C4WVL64,INR
L3344,02-11-2025,305,Amazon India,U7S68QIH46,INR
L3345,03-10-2025,190,Ola,M9TTW386KS,INR
L3346,15-11-2025,319,IndiGo,6EE6SGPDYS,INR
L3347,09-11-2025,1480,Myntra,9H6R8BTE7F,INR
L3348,06-11-2025,498,Uber,P087GI8NTV,INR
L3349,08-11-2025,25016,Reliance Mart,A80N89LTNJ,INR
L3350,21-10-2025,4986,Netflix,2RNOZ4YGW3,INR
L3351,16-10-2025,5010,Netflix,L74BGPSX18,INR
L3352,12-11-2025,2480,DMart,C7Z7YKU459,INR
L3353,06-11-2025,284,Reliance Mart,ECXZNO98DV,INR
L3354,30-11-2025,9980,BookMyShow,0FI2NABC5E,INR
L3355,05-11-2025,2498,Netflix,T24O9UN9AW,INR
L3356,17-10-2025,14994,BigBasket,7KWZSOWW1I,INR
L3357,26-10-2025,502,Spotify,MZOFRC89H0,INR
L3358,13-11-2025,5014,Apple Store,8HKK1DSO8H,INR
L3359,02-11-2025,24998,Swiggy,7I2DTDCAML,INR
L3360,16-11-2025,10012,Reliance Mart,JR065O62GU,INR
L3361,07-11-2025,299,Google Play,4ZZQK8WCNU,INR
L3362,05-11-2025,185,IndiGo,ZHU5O6AS7G,INR
L3363,01-10-2025,25014,DMart,5ERCJ2AMCS,INR
L3364,22-10-2025,5004,IRCTC,OYTNB4R27D,INR
L3365,22-10-2025,195,Spotify,NDO2E3PMBF,INR
L3366,22-10-2025,819,Netflix,0LHTQUOF7A,INR
L3367,21-11-2025,15011,BigBasket,ACKOR1FOY0,INR
L3368,15-11-2025,14993,Google Play,NHIJZCB69N,INR
L3369,28-10-2025,510,Reliance Mart,3WCDAWSM9W,INR
L3370,05-10-2025,217,Google Play,5KVA7FWZC3,INR
L3371,01-10-2025,516,Uber,HBHVFH6MCQ,INR
L3372,31-10-2025,284,Apple Store,9EWE7PY0TJ,INR
L3373,09-11-2025,5009,Spotify,56860R05ND,INR
L3374,23-11-2025,1005,Amazon India,TEZG1DZ0Z5,INR
L3375,09-11-2025,802,Amazon India,G01NXNCNJD,INR
L3376,03-10-2025,1016,Myntra,ALLVYV18HS,INR
L3377,14-10-2025,1499,Swiggy,8EIGJCVRYD,INR
L3378,09-10-2025,2483,Air India,AQTVUVV48O,INR
L3379,05-11-2025,481,Paytm Mall,W3LEENAAEQ,INR
L3380,22-10-2025,495,Netflix,9ZIZVNIHBU,INR
L3381,17-11-2025,210,MakeMyTrip,Y4MVW2OTFJ,INR
L3382,13-10-2025,24998,Air India,UJBTVASPIK,INR
L3383,02-11-2025,2512,Google Play,7XT7PX9LF5,INR
L3384,07-10-2025,199,BigBasket,U1UFI4WGPP,INR
L3385,31-10-2025,481,Google Play,J4MTHPC02X,INR
L3386,04-10-2025,10003,Flipkart,RQUX52SEX8,INR
L3387,24-10-2025,9995,Reliance Mart,SDN49OXQP4,INR
L3388,20-11-2025,1518,Spotify,BPDKRNH26G,INR
L3389,04-11-2025,25008,Flipkart,WJCIU1BDSU,INR
L3390,16-11-2025,802,Swiggy,EZ9Z6325VG,INR
L3391,17-10-2025,2491,Netflix,ECHPW1V9YT,INR
L3392,11-10-2025,10009,Swiggy,YFUTWASNCW,INR
L3393,24-10-2025,298,Swiggy,FYVYDVSXLZ,INR
L3394,14-11-2025,802,Flipkart,5MZOEP70AE,INR
L3395,10-11-2025,490,DMart,VPA9405ZKS,INR
L3396,23-11-2025,25014,Swiggy,S3ZS32DNCF,INR
L3397,12-11-2025,9988,Uber,UQILED9CY9,INR
L3398,27-10-2025,500,DMart,MAV3POR376,INR
L3399,13-11-2025,4990,Myntra,M15OT9IG9E,INR
L3400,04-10-2025,1484,Air India,PHKDQBHSOL,INR
L3401,08-10-2025,2481,Swiggy,FNCHKJE370,INR
L3402,04-11-2025,9992,BookMyShow,RG648ALKO2,INR
L3403,16-11-2025,992,Zomato,MGTG77JWYU,INR
L3404,21-10-2025,1509,Air India,5EOXW68NYT,INR
L3405,22-11-2025,983,Netflix,3TSMYEPEA0,INR
L3406,22-11-2025,10007,Ola,B002SGQM6B,INR
L3407,18-11-2025,1014,Reliance Mart,VBDB8IBIUO,INR
L3408,18-11-2025,5017,BookMyShow,LKH68R5WQB,INR
L3409,29-10-2025,15001,IndiGo,13H6XOAGU1,INR
L3410,27-10-2025,15015,Zomato,1VG5N72CLG,INR
L3411,09-11-2025,996,BigBasket,GADE4L85L9,INR
L3412,24-10-2025,502,DMart,77K2VU140T,INR
L3413,13-10-2025,1499,Myntra,4IUNGP4WFC,INR
L3414,21-10-2025,217,Flipkart,3XEVEHY948,INR
L3415,05-10-2025,311,DMart,VNDNHTQSR3,INR
L3416,21-10-2025,783,Netflix,A9SVXO6FS5,INR
L3417,18-11-2025,14990,Paytm Mall,02R06UL1RG,INR
L3418,22-11-2025,1015,Reliance Mart,PEMB55LUFJ,INR
L3419,19-11-2025,805,BigBasket,BO9N6LUMCU,INR
L3420,15-11-2025,817,Spotify,64X2NIVEF2,INR
L3421,24-11-2025,14979,Netflix,Z92YT37Q9K,INR
L3422,13-11-2025,24988,BigBasket,0PZABO64SX,INR
L3423,22-11-2025,2481,Paytm Mall,M646N30V6I,INR
L3424,18-11-2025,1495,MakeMyTrip,AJYRDWPA58,INR
L3425,27-11-2025,2481,Myntra,2V5S2C6KSI,INR
L3426,11-11-2025,14986,Netflix,ZLDRIKWDMM,INR
L3427,12-11-2025,996,Netflix,25KDB8MT9I,INR
L3428,06-10-2025,10018,MakeMyTrip,E28AZDM2H2,INR
L3429,13-10-2025,1485,MakeMyTrip,SURFNIXBS5,INR
L3430,01-10-2025,502,Myntra,7G9GKVTLFU,INR
L3431,29-11-2025,309,Amazon India,ECP5H50665,INR
L3432,18-10-2025,4979,DMart,MBUXN5FL5J,INR
L3433,22-11-2025,1509,BookMyShow,FVWPOTAOST,INR
L3434,07-11-2025,4997,BigBasket,RVV42B85X7,INR
L3435,07-10-2025,5011,Apple Store,BKEB3V7ZF8,INR
L3436,29-10-2025,25015,Google Play,P2WOLK1UWA,INR
L3437,22-11-2025,1000,Amazon India,OZKWRWF8ZT,INR
L3438,15-10-2025,2504,Reliance Mart,5Z0AF67JWN,INR
L3439,12-10-2025,14986,DMart,83JTI0IMOO,INR
L3440,29-10-2025,298,Ola,8AM7DGMWV9,INR
L3441,01-11-2025,1504,DMart,YA76IFT6RX,INR
L3442,18-11-2025,515,Myntra,5FBM6KHTM2,INR
L3443,18-10-2025,2494,Spotify,JP0W6NYY25,INR
L3444,21-11-2025,14993,Apple Store,HNSZH5CAJL,INR
L3445,23-11-2025,185,Reliance Mart,MADS0DPPIK,INR
L3446,21-11-2025,1009,Swiggy,TH8N4P9N0J,INR
L3447,03-10-2025,14996,IRCTC,VMAAMDM1WF,INR
L3448,27-11-2025,1513,BigBasket,SCQOF6T3HQ,INR
L3449,28-10-2025,2483,DMart,TMJII0FGP6,INR
L3450,17-10-2025,2507,Amazon India,NF7ACWHB1L,INR
L3451,05-11-2025,2506,Ola,R7WDLG39FR,INR
L3452,02-11-2025,25010,BookMyShow,E8CN1XK6J0,INR
L3453,06-11-2025,803,IRCTC,LCIXM6P0QN,INR
L3454,13-10-2025,204,Zomato,0UNK6K4YL5,INR
L3455,23-10-2025,2510,MakeMyTrip,A7W40UCC8Y,INR
L3456,16-10-2025,519,Uber,FF910C2CTB,INR
L3457,05-10-2025,190,Reliance Mart,MAV8GX4MTE,INR
L3458,18-11-2025,14999,Paytm Mall,TP6USTEJ8R,INR
L3459,29-11-2025,1488,Air India,G3JG29PX5W,INR
L3460,11-10-2025,309,Air India,Y8TX612QEM,INR
L3461,23-10-2025,191,BookMyShow,E0JDZKKSGW,INR
L3462,10-10-2025,492,Uber,NMODAZLJRB,INR
L3463,05-10-2025,201,Zomato,9GQ81C9I35,INR
L3464,26-10-2025,314,Swiggy,UYTSCT1O89,INR
L3465,10-10-2025,783,Flipkart,ZASM1S08YO,INR
L3466,02-10-2025,14980,Myntra,EVO9K72CN3,INR
L3467,28-11-2025,788,Air India,EBSAHMUI52,INR
L3468,04-11-2025,1005,Netflix,JT41O54E9V,INR
L3469,06-10-2025,1005,BigBasket,XVUE3QUWFV,INR
L3470,25-11-2025,14996,Flipkart,6ZYFIKAGTP,INR
L3471,01-10-2025,805,Ola,F03SI30I9Q,INR
L3472,31-10-2025,1504,Reliance Mart,EIDMBT8C41,INR
L3473,26-11-2025,292,IndiGo,4UOA1VX5R7,INR
L3474,05-10-2025,2498,Ola,K3ZW9CUV64,INR
L3475,23-10-2025,287,BookMyShow,06CSUKYMP7,INR
L3476,02-11-2025,996,Flipkart,IMS6N5ATMQ,INR
L3477,03-10-2025,5004,Zomato,696LKUZBLM,INR
L3478,12-10-2025,202,Apple Store,L0CIDN159M,INR
L3479,22-11-2025,310,MakeMyTrip,NF88KBMXKN,INR
L3480,12-11-2025,505,Air India,GBEF54ZRJU,INR
L3481,10-10-2025,212,Myntra,8ICWN878YZ,INR
L3482,30-11-2025,813,Apple Store,Z1S7OFIXI4,INR
L3483,02-11-2025,783,Apple Store,GHLEXMGTA9,INR
L3484,03-10-2025,25003,Ola,5IPI77XTYC,INR
L3485,11-11-2025,784,Zomato,3BYFN3WEPV,INR
L3486,09-11-2025,988,Ola,D1MBW57GVC,INR
L3487,01-10-2025,2505,Flipkart,SIYXV6RYKP,INR
L3488,31-10-2025,9983,Apple Store,21J8H9KQBO,INR
L3489,12-11-2025,1488,Myntra,114DXRU0KJ,INR
L3490,05-10-2025,14987,BookMyShow,F1BF1IWME6,INR
L3491,08-10-2025,785,Spotify,DECOY0ZGL3,INR
L3492,07-11-2025,1485,Zomato,XONPXVXY9N,INR
L3493,15-10-2025,1486,Air India,SH44IF2CKZ,INR
L3494,12-10-2025,9991,Reliance Mart,7EJL0XNFRI,INR
L3495,25-11-2025,10015,BookMyShow,HXN6EJV1AB,INR
L3496,25-10-2025,2508,DMart,CU02DOT8US,INR
L3497,21-10-2025,794,BigBasket,2WB7YGB9S3,INR
L3498,22-10-2025,313,BookMyShow,1ISIWOHHMK,INR
L3499,08-11-2025,994,BookMyShow,I0GAJ4R3I5,INR
L3500,03-10-2025,9989,BookMyShow,7QGPY80XJ6,INR
L3501,2025-10-27,13,BigBasket,LEDGER-MISSING-618,INR
L3502,2025-11-27,5,Google Play,LEDGER-MISSING-153,INR
L3503,2025-10-05,12,Ola,LEDGER-MISSING-436,INR
L3504,2025-11-15,10,Swiggy,LEDGER-MISSING-359,INR
L3505,2025-10-02,15,DMart,LEDGER-MISSING-196,INR
L3506,2025-11-21,11,BigBasket,LEDGER-MISSING-687,INR
L3507,2025-10-02,2,Myntra,LEDGER-MISSING-427,INR
L3508,2025-11-10,8,BookMyShow,LEDGER-MISSING-761,INR
L3509,2025-11-22,1,Swiggy,LEDGER-MISSING-484,INR
L3510,2025-11-24,9,BigBasket,LEDGER-MISSING-715,INR
L3511,2025-11-27,5,IndiGo,LEDGER-MISSING-571,INR
L3512,2025-10-03,5,Flipkart,LEDGER-MISSING-390,INR
L3513,2025-10-15,12,IndiGo,LEDGER-MISSING-807,INR
L3514,2025-11-11,1,Amazon India,LEDGER-MISSING-262,INR
L3515,2025-10-05,11,Uber,LEDGER-MISSING-805,INR
L3516,2025-11-20,2,MakeMyTrip,LEDGER-MISSING-457,INR
L3517,2025-11-07,6,Reliance Mart,LEDGER-MISSING-489,INR
L3518,2025-10-20,2,BookMyShow,LEDGER-MISSING-860,INR
L3519,2025-10-14,5,Paytm Mall,LEDGER-MISSING-660,INR
L3520,2025-11-25,10,MakeMyTrip,LEDGER-MISSING-649,INR
L3521,2025-10-20,14,Uber,LEDGER-MISSING-561,INR
L3522,2025-10-07,16,Swiggy,LEDGER-MISSING-282,INR
L3523,2025-10-12,12,Paytm Mall,LEDGER-MISSING-556,INR
L3524,2025-11-14,15,Netflix,LEDGER-MISSING-618,INR
L3525,2025-10-04,6,Flipkart,LEDGER-MISSING-543,INR
L3526,2025-10-12,4,IndiGo,LEDGER-MISSING-231,INR
L3527,2025-11-30,4,Spotify,LEDGER-MISSING-950,INR
L3528,2025-10-20,4,Myntra,LEDGER-MISSING-982,INR
L3529,2025-10-01,18,Google Play,LEDGER-MISSING-962,INR
L3530,2025-11-26,1,IRCTC,LEDGER-MISSING-917,INR
L3531,2025-10-31,20,MakeMyTrip,LEDGER-MISSING-678,INR
L3532,2025-11-05,7,MakeMyTrip,LEDGER-MISSING-911,INR
L3533,2025-11-26,11,Uber,LEDGER-MISSING-594,INR
L3534,2025-11-10,2,BookMyShow,LEDGER-MISSING-621,INR
L3535,2025-10-04,7,BookMyShow,LEDGER-MISSING-577,INR
L3536,2025-11-19,1,Zomato,LEDGER-MISSING-286,INR
