id,date,amount,merchant,merchant_clean,reference,currency,source
B2850,2025-11-26,2495.0,GOOGLE POS-TRANS,google,MMUDDCSNFU,INR,bank
B2851,2025-11-25,10001.0,INDIGO *0912,indigo 0912,ZY1N5IVDPQ,INR,bank
B2852,2025-11-17,1484.0,SWIGGY *0912,swiggy 0912,ZFRCYAMFAT,INR,bank
B2853,2025-11-29,24988.0,UBER INDIA/ONLINE,uber,XH6DDU2BS8,INR,bank
B2854,2025-11-12,4988.0,SPOTIFY POS-TRANS,spotify,R4BUTETEPM,INR,bank
B2855,2025-11-22,9989.0,APPLESTORE/ONLINE,applestore,VCWTA0DF5Z,INR,bank
B2856,2025-11-12,1020.0,AMAZON INDIA-INC,amazon,,INR,bank
B2857,2025-11-25,187.0,FLIPKART CORP,flipkart,5B5R6XMO4P,INR,bank
B2858,2025-11-11,1486.0,BOOKMYSHOW POS-TRANS,bookmyshow,NFPE0PN69J,INR,bank
B2859,2025-11-04,25003.0,RELIANCE.MART/ONLINE,reliance mart,878Y2S5Z51,INR,bank
B2860,2025-10-19,1009.0,OLA-INC,ola,IQ6HUEBQWP,INR,bank
B2861,2025-10-09,25000.0,BIGBASKET POS-TRANS,bigbasket,B7U1UCHSM9,INR,bank
B2862,2025-10-15,793.0,IRCTC CORP,irctc,8NLQI171U9,INR,bank
B2863,2025-11-09,9991.0,GOOGLEPLAY/ONLINE,googleplay,4LAFQDA0UI,INR,bank
B2864,2025-10-21,4980.0,BOOKMYSHOW POS-TRANS,bookmyshow,8PLJJ6PQPQ,INR,bank
B2865,2025-11-20,15023.0,UBER POS-TRANS,uber,206IE1AITB,INR,bank
B2866,2025-11-17,310.0,MAKEMYTRIP_LTD,makemytrip,9VXJRIDW7Q,INR,bank
B2867,2025-11-24,9986.0,APPLE STORE CORP,apple store,L7R4D2VKQ4,INR,bank
B2868,2025-10-11,4984.0,INDIGO_LTD,indigo,67587IC0FN,INR,bank
B2869,2025-11-04,4991.0,MYNTRA *0912,myntra 0912,LD6PP3FLH7,INR,bank
B2870,2025-10-12,14979.0,DMART POS-TRANS,dmart,83JTI0IMOO,INR,bank
B2871,2025-10-05,507.0,GOOGLE PLAY INDIA_LTD,google play,7NJV21YE89,INR,bank
B2872,2025-10-05,299.0,BOOKMYSHOW-INC,bookmyshow,83KVEPYL9T,INR,bank
B2873,2025-11-14,25023.0,AIR/ONLINE,air,QSYO4O8WDR,INR,bank
B2874,2025-11-02,202.0,SWIGGY_LTD,swiggy,8LKYRCIU4O,INR,bank
B2875,2025-10-08,15011.0,RELIANCEMART POS-TRANS,reliancemart,,INR,bank
B2876,2025-11-03,1484.0,FLIPKART_LTD,flipkart,W4HIRHL1HR,INR,bank
B2877,2025-10-13,814.0,APPLE STORE CORP,apple store,3G6G4KIRIH,INR,bank
B2878,2025-11-18,789.0,SPOTIFY *0912,spotify 0912,IHAWSPV9KZ,INR,bank
B2879,2025-10-25,14981.0,MYNTRA/ONLINE,myntra,MCCQ5JDYMU,INR,bank
B2880,2025-10-10,1018.0,INDIGO-INC,indigo,2VEJ4KPXY8,INR,bank
B2881,2025-10-15,14984.0,RELIANCE MART INDIA CORP,reliance mart,HA0YNNXEO7,INR,bank
B2882,2025-11-20,5019.0,APPLESTORE POS-TRANS,applestore,UYGOEVB3SF,INR,bank
B2883,2025-10-06,24974.0,SWIGGY-INC,swiggy,5GLIJT19Y2,INR,bank
B2884,2025-11-29,15001.0,SPOTIFY/ONLINE,spotify,,INR,bank
B2885,2025-11-06,14998.0,AMAZON INDIA INDIA POS-TRANS,amazon,B3KOLAI3S0,INR,bank
B2886,2025-11-22,2486.0,SPOTIFY POS-TRANS,spotify,QMU5G8U0J4,INR,bank
B2887,2025-10-19,14992.0,ZOMATO CORP,zomato,XZU7WZCS49,INR,bank
B2888,2025-10-12,14991.0,SPOTIFY_LTD,spotify,CCVAR9NSR2,INR,bank
B2889,2025-10-25,805.0,MAKEMYTRIP CORP,makemytrip,AWKOIWGVS3,INR,bank
B2890,2025-11-19,14994.0,IRCTC *0912,irctc 0912,TN6R8ZXQJ6,INR,bank
B2891,2025-10-23,487.0,APPLE STORE POS-TRANS,apple store,C54OLNEG33,INR,bank
B2892,2025-11-20,972.0,OLA-INC,ola,47WFDM1OY7,INR,bank
B2893,2025-11-29,497.0,RELIANCE MART POS-TRANS,reliance mart,49RCGUFNVB,INR,bank
B2894,2025-11-10,1474.0,AMAZON_LTD,amazon,NGH3RNF114,INR,bank
B2895,2025-11-05,770.0,RELIANCE.MART/ONLINE,reliance mart,BPEHV14E3O,INR,bank
B2896,2025-10-25,204.0,AIR INDIA INDIA/ONLINE,air,JOAMEXJO7B,INR,bank
B2897,2025-11-28,2490.0,DMART/ONLINE,dmart,45Y4YAGR5X,INR,bank
B2898,2025-10-25,283.0,MAKEMYTRIP CORP,makemytrip,TZVCGSYOXN,INR,bank
B2899,2025-11-04,10007.0,OLA_LTD,ola,0ODORM3TT7,INR,bank
B2900,2025-10-08,779.0,GOOGLE PLAY POS-TRANS,google play,ILJZW96ZGE,INR,bank
B2901,2025-10-19,518.0,AIR INDIA POS-TRANS,air,PM0AE7I5TV,INR,bank
B2902,2025-11-11,10001.0,BIGBASKET_LTD,bigbasket,9GT1HQKHNG,INR,bank
B2903,2025-11-12,5004.0,DMART-INC,dmart,QFIHNF682D,INR,bank
B2904,2025-10-16,4985.0,BIGBASKET/ONLINE,bigbasket,8LOCEW4EJK,INR,bank
B2905,2025-10-17,988.0,APPLE.STORE POS-TRANS,apple store,9EXHPLOKEB,INR,bank
B2906,2025-11-06,793.0,NETFLIX *0912,netflix 0912,NMEJ0YYJQX,INR,bank
B2907,2025-11-30,2497.0,NETFLIX/ONLINE,netflix,,INR,bank
B2908,2025-10-30,2499.0,DMART CORP,dmart,7QA35U69IP,INR,bank
B2909,2025-11-05,274.0,ZOMATO POS-TRANS,zomato,NESSDTC1V9,INR,bank
B2910,2025-11-22,1007.0,FLIPKART-INC,flipkart,C05YBR0A4Q,INR,bank
B2911,2025-10-01,182.0,SWIGGY_LTD,swiggy,BLTTZD9LAD,INR,bank
B2912,2025-11-28,10011.0,MYNTRA/ONLINE,myntra,UFPP0TY35U,INR,bank
B2913,2025-10-27,779.0,NETFLIX-INC,netflix,ZRD8DV9BFX,INR,bank
B2914,2025-10-06,1474.0,IRCTC_LTD,irctc,6B1L7R1PCR,INR,bank
B2915,2025-11-20,14999.0,AMAZON INDIA/ONLINE,amazon,JWCITN0W4X,INR,bank
B2916,2025-11-05,201.0,RELIANCE MART *0912,reliance mart 0912,5N502UT44H,INR,bank
B2917,2025-11-02,312.0,BIGBASKET POS-TRANS,bigbasket,00L6O5P9FH,INR,bank
B2918,2025-10-04,1504.0,BOOKMYSHOW POS-TRANS,bookmyshow,E5STW64YM7,INR,bank
B2919,2025-10-13,2513.0,SWIGGY_LTD,swiggy,37G5YLB088,INR,bank
B2920,2025-11-16,5017.0,MYNTRA-INC,myntra,5JTA93I6ER,INR,bank
B2921,2025-09-30,14996.0,UBER INDIA POS-TRANS,uber,82SQWWSWCG,INR,bank
B2922,2025-10-27,25013.0,APPLE STORE INDIA_LTD,apple store,DOM5MS78Z0,INR,bank
B2923,2025-10-21,4992.0,NETFLIX *0912,netflix 0912,2RNOZ4YGW3,INR,bank
B2924,2025-11-10,5021.0,NETFLIX-INC,netflix,LKA8IYDET4,INR,bank
B2925,2025-10-17,990.0,SPOTIFY/ONLINE,spotify,,INR,bank
B2926,2025-10-04,507.0,MAKEMYTRIP POS-TRANS,makemytrip,TXFVAVA8KP,INR,bank
B2927,2025-10-12,15012.0,FLIPKART-INC,flipkart,M2T8YCTO45,INR,bank
B2928,2025-11-15,4996.0,UBER/ONLINE,uber,UX36UCZ4YE,INR,bank
B2929,2025-10-23,9998.0,SPOTIFY POS-TRANS,spotify,G68MZMY195,INR,bank
B2930,2025-11-08,308.0,RELIANCE.MART_LTD,reliance mart,WGKHYENKYI,INR,bank
B2931,2025-10-24,791.0,SWIGGY_LTD,swiggy,1OG16VJXYK,INR,bank
B2932,2025-10-21,5011.0,MYNTRA/ONLINE,myntra,CPC5GZ0S19,INR,bank
B2933,2025-11-02,197.0,SWIGGY POS-TRANS,swiggy,OJYN2EF3TU,INR,bank
B2934,2025-11-01,1522.0,INDIGO-INC,indigo,W9ER6FICXY,INR,bank
B2935,2025-10-24,4992.0,RELIANCE MART_LTD,reliance mart,7K9WXJD4TD,INR,bank
B2936,2025-10-10,15019.0,AIR.INDIA_LTD,air,,INR,bank
B2937,2025-11-14,24984.0,BOOKMYSHOW CORP,bookmyshow,57QSDE19XS,INR,bank
B2938,2025-11-15,785.0,MYNTRA-INC,myntra,,INR,bank
B2939,2025-11-29,25010.0,AIR.INDIA *0912,air 0912,LAWKMBX98M,INR,bank
B2940,2025-10-02,10027.0,GOOGLE PLAY CORP,google play,,INR,bank
B2941,2025-11-08,194.0,SPOTIFY-INC,spotify,V6BDXN5SSJ,INR,bank
B2942,2025-10-16,202.0,FLIPKART CORP,flipkart,AG3CU8D7VT,INR,bank
B2943,2025-10-13,9999.0,AIR INDIA_LTD,air,H2VSZQGUP4,INR,bank
B2944,2025-10-16,510.0,AIR/ONLINE,air,XVKFESQFBA,INR,bank
B2945,2025-10-12,1013.0,AIR INDIA-INC,air,II807VL59H,INR,bank
B2946,2025-10-31,300.0,INDIGO POS-TRANS,indigo,FASGLMAE1X,INR,bank
B2947,2025-11-06,9994.0,ZOMATO INDIA CORP,zomato,QKBEAPS6WD,INR,bank
B2948,2025-10-02,288.0,IRCTC/ONLINE,irctc,W6P02SN4F9,INR,bank
B2949,2025-10-13,176.0,SPOTIFY CORP,spotify,HL0CXFV8VL,INR,bank
B2950,2025-11-20,10008.0,DMART_LTD,dmart,CAMQ8H365A,INR,bank
B2951,2025-10-09,326.0,BIGBASKET-INC,bigbasket,7H8F08O65A,INR,bank
B2952,2025-10-13,10022.0,AIR POS-TRANS,air,V42NBV8218,INR,bank
B2953,2025-10-09,1508.0,SWIGGY INDIA POS-TRANS,swiggy,MC4OIVU6J2,INR,bank
B2954,2025-11-30,483.0,PAYTM MALL CORP,paytm mall,,INR,bank
B2955,2025-10-17,770.0,ZOMATO INDIA-INC,zomato,7BAXDDRPGS,INR,bank
B2956,2025-10-09,1491.0,SWIGGY CORP,swiggy,34T0XY6YZX,INR,bank
B2957,2025-11-13,1510.0,DMART/ONLINE,dmart,5XIZIGGLZZ,INR,bank
B2958,2025-10-12,788.0,GOOGLE PLAY INDIA-INC,google play,NEF4KAZPIZ,INR,bank
B2959,2025-10-29,475.0,MAKEMYTRIP/ONLINE,makemytrip,EWKM8HUZZ9,INR,bank
B2960,2025-10-05,9992.0,DMART INDIA_LTD,dmart,TVF9VPT961,INR,bank
B2961,2025-11-09,782.0,SPOTIFY/ONLINE,spotify,68LU9CIB89,INR,bank
B2962,2025-11-13,1024.0,PAYTM_LTD,paytm,DN8BGYS207,INR,bank
B2963,2025-10-17,217.0,BIGBASKET CORP,bigbasket,T99B2VCJUX,INR,bank
B2964,2025-10-12,510.0,DMART CORP,dmart,ZQ1QZU78NN,INR,bank
B2965,2025-11-11,196.0,SWIGGY *0912,swiggy 0912,Y8K6NWNKIX,INR,bank
B2966,2025-10-23,4994.0,ZOMATO *0912,zomato 0912,NO7DR0W63I,INR,bank
B2967,2025-11-30,2491.0,MYNTRA POS-TRANS,myntra,BKREJZHVL8,INR,bank
B2968,2025-11-16,213.0,MAKEMYTRIP/ONLINE,makemytrip,,INR,bank
B2969,2025-09-30,1484.0,FLIPKART *0912,flipkart 0912,M9VKD969C0,INR,bank
B2970,2025-10-15,301.0,BOOKMYSHOW/ONLINE,bookmyshow,DS3JM0KKIK,INR,bank
B2971,2025-10-24,2492.0,MYNTRA INDIA/ONLINE,myntra,BK9MNPBBPR,INR,bank
B2972,2025-11-03,24995.0,OLA_LTD,ola,K81SC0DOTJ,INR,bank
B2973,2025-10-11,5002.0,BIGBASKET-INC,bigbasket,HI9XBKXS0U,INR,bank
B2974,2025-11-08,1509.0,AMAZONINDIA POS-TRANS,amazonindia,QMNOBS5DX0,INR,bank
B2975,2025-11-23,24985.0,SPOTIFY/ONLINE,spotify,8XFQN814X4,INR,bank
B2976,2025-10-16,24999.0,INDIGO CORP,indigo,MTGU0JO6CO,INR,bank
B2977,2025-11-16,2478.0,SPOTIFY INDIA *0912,spotify 0912,CEDI2SVC8Q,INR,bank
B2978,2025-11-23,206.0,MYNTRA *0912,myntra 0912,WD486USEY0,INR,bank
B2979,2025-10-03,14991.0,UBER POS-TRANS,uber,ATB0EV28Y6,INR,bank
B2980,2025-10-13,15004.0,DMART/ONLINE,dmart,J9P9LRZCWR,INR,bank
B2981,2025-11-24,4986.0,NETFLIX POS-TRANS,netflix,D7BCWUX4UA,INR,bank
B2982,2025-11-10,1017.0,AMAZONINDIA CORP,amazonindia,,INR,bank
B2983,2025-11-11,2515.0,IRCTC POS-TRANS,irctc,,INR,bank
B2984,2025-10-09,15014.0,UBER_LTD,uber,GSKT6J77UG,INR,bank
B2985,2025-10-30,995.0,IRCTC/ONLINE,irctc,134O9UCD64,INR,bank
B2986,2025-10-17,2490.0,BIGBASKET CORP,bigbasket,F1KXIBP3N8,INR,bank
B2987,2025-10-15,2485.0,IRCTC-INC,irctc,WSTY9HFAAX,INR,bank
B2988,2025-10-13,14988.0,SPOTIFY INDIA CORP,spotify,EKSLZFMD6E,INR,bank
B2989,2025-11-12,5014.0,BOOKMYSHOW POS-TRANS,bookmyshow,7G22QCQ5QI,INR,bank
B2990,2025-11-19,15018.0,GOOGLE PLAY-INC,google play,CB46GFHHAF,INR,bank
B2991,2025-11-20,14991.0,BIGBASKET/ONLINE,bigbasket,N53B7C67XK,INR,bank
B2992,2025-11-22,1508.0,PAYTM.MALL *0912,paytm mall 0912,1KBUU03SQ6,INR,bank
B2993,2025-10-12,818.0,IRCTC CORP,irctc,ZJ59SIQD2N,INR,bank
B2994,2025-11-25,2489.0,IRCTC CORP,irctc,,INR,bank
B2995,2025-11-22,824.0,RELIANCEMART CORP,reliancemart,I7CM334G8W,INR,bank
B2996,2025-11-07,782.0,APPLE STORE *0912,apple store 0912,HXSYCTWOTG,INR,bank
B2997,2025-11-10,25004.0,SPOTIFY-INC,spotify,CSROE6DUOT,INR,bank
B2998,2025-10-20,2497.0,AMAZONINDIA_LTD,amazonindia,PID144GF1S,INR,bank
B2999,2025-11-24,1504.0,BOOKMYSHOW CORP,bookmyshow,AW3ZGZURG6,INR,bank
B3000,2025-10-11,5006.0,DMART/ONLINE,dmart,F1BUL4F4RM,INR,bank
B3001,2025-10-16,309.0,INDIGO POS-TRANS,indigo,,INR,bank
B3002,2025-11-09,24973.0,SPOTIFY_LTD,spotify,T6HK4L8GEF,INR,bank
B3003,2025-10-04,14992.0,INDIGO/ONLINE,indigo,C66MFBJHAQ,INR,bank
B3004,2025-11-19,5013.0,BOOKMYSHOW/ONLINE,bookmyshow,LKH68R5WQB,INR,bank
B3005,2025-10-11,2496.0,UBER CORP,uber,AEDVXJGKAO,INR,bank
B3006,2025-10-06,295.0,OLA *0912,ola 0912,TABDW9FT9N,INR,bank
B3007,2025-11-27,270.0,SWIGGY POS-TRANS,swiggy,RUZ8BRHQHJ,INR,bank
B3008,2025-10-18,25016.0,PAYTMMALL CORP,paytmmall,8X7NVC22QC,INR,bank
B3009,2025-10-01,520.0,SWIGGY/ONLINE,swiggy,E3ETVMXEU4,INR,bank
B3010,2025-10-11,10008.0,UBER INDIA_LTD,uber,JI6T0N8JDF,INR,bank
B3011,2025-10-17,194.0,FLIPKART INDIA CORP,flipkart,,INR,bank
B3012,2025-10-22,297.0,RELIANCE MART INDIA_LTD,reliance mart,H8S8KUPL5P,INR,bank
B3013,2025-11-01,304.0,AMAZON INDIA INDIA CORP,amazon,U7S68QIH46,INR,bank
B3014,2025-10-27,511.0,GOOGLE PLAY_LTD,google play,7RRBQ1PUK8,INR,bank
B3015,2025-10-30,4971.0,MAKEMYTRIP-INC,makemytrip,OBWS9SJFXP,INR,bank
B3016,2025-10-02,1502.0,MAKEMYTRIP CORP,makemytrip,XKREUQDO2R,INR,bank
B3017,2025-10-13,299.0,UBER *0912,uber 0912,,INR,bank
B3018,2025-10-05,301.0,DMART_LTD,dmart,YXF6G9FM7G,INR,bank
B3019,2025-11-13,989.0,SWIGGY INDIA-INC,swiggy,5MZMCQMNIK,INR,bank
B3020,2025-11-16,303.0,SWIGGY INDIA/ONLINE,swiggy,BTEFMUSKJH,INR,bank
B3021,2025-10-21,15018.0,MAKEMYTRIP CORP,makemytrip,AJ0WQ6XK9Q,INR,bank
B3022,2025-11-24,810.0,ZOMATO POS-TRANS,zomato,QEQWDJA1IW,INR,bank
B3023,2025-11-14,508.0,INDIGO/ONLINE,indigo,WUG2GXXYPP,INR,bank
B3024,2025-10-04,10020.0,RELIANCE/ONLINE,reliance,BZ4670A2KM,INR,bank
B3025,2025-11-02,14990.0,AIR INDIA INDIA-INC,air,69KNN6CU96,INR,bank
B3026,2025-10-15,508.0,SPOTIFY POS-TRANS,spotify,51DISL674T,INR,bank
B3027,2025-11-04,1009.0,AMAZON INDIA INDIA-INC,amazon,J3RARAALRK,INR,bank
B3028,2025-11-10,10009.0,SWIGGY INDIA CORP,swiggy,OG6TPTOQ0T,INR,bank
B3029,2025-11-24,525.0,FLIPKART_LTD,flipkart,PYP7FKOMHR,INR,bank
B3030,2025-10-01,4986.0,SWIGGY INDIA *0912,swiggy 0912,S533AD7A1B,INR,bank
B3031,2025-10-02,2503.0,GOOGLE PLAY INDIA_LTD,google play,O3GGF9LU8S,INR,bank
B3032,2025-10-16,25013.0,AIR_LTD,air,OWW2LKVBEO,INR,bank
B3033,2025-11-02,206.0,ZOMATO INDIA/ONLINE,zomato,MGRT34HTLI,INR,bank
B3034,2025-10-08,1490.0,AMAZONINDIA-INC,amazonindia,4LKKXZR2Z1,INR,bank
B3035,2025-10-12,2493.0,PAYTM.MALL_LTD,paytm mall,48J7DIBDF9,INR,bank
B3036,2025-11-10,518.0,IRCTC POS-TRANS,irctc,,INR,bank
B3037,2025-11-05,490.0,MAKEMYTRIP CORP,makemytrip,L8J96Z7L64,INR,bank
B3038,2025-10-22,483.0,APPLE STORE CORP,apple store,5NIAOYPE8Y,INR,bank
B3039,2025-11-14,213.0,OLA INDIA *0912,ola 0912,0X2X5YDOU3,INR,bank
B3040,2025-11-23,996.0,INDIGO/ONLINE,indigo,SSTD3QC1QI,INR,bank
B3041,2025-10-04,486.0,FLIPKART_LTD,flipkart,9G3Q6U4BVP,INR,bank
B3042,2025-10-31,197.0,OLA CORP,ola,6UL6HP6QOB,INR,bank
B3043,2025-10-31,802.0,BOOKMYSHOW POS-TRANS,bookmyshow,N385ZTYCOI,INR,bank
B3044,2025-11-03,24991.0,SWIGGY_LTD,swiggy,54YS1KUYLR,INR,bank
B3045,2025-10-18,4975.0,BOOKMYSHOW INDIA-INC,bookmyshow,6F5E30ZLUK,INR,bank
B3046,2025-11-12,295.0,GOOGLE PLAY INDIA/ONLINE,google play,XKQWQW49L9,INR,bank
B3047,2025-10-26,289.0,SPOTIFY INDIA/ONLINE,spotify,HOELPHXH5F,INR,bank
B3048,2025-11-03,14972.0,INDIGO/ONLINE,indigo,0N2A700KAV,INR,bank
B3049,2025-11-10,5025.0,UBER POS-TRANS,uber,49D1ZK8RJI,INR,bank
B3050,2025-11-19,488.0,RELIANCE MART POS-TRANS,reliance mart,8F66XKUL5X,INR,bank
B3051,2025-10-26,14980.0,AMAZON_LTD,amazon,1U1I91J7EW,INR,bank
B3052,2025-11-05,279.0,BIGBASKET/ONLINE,bigbasket,661764UHDF,INR,bank
B3053,2025-11-04,24991.0,RELIANCE-INC,reliance,MQDAZ7YNDU,INR,bank
B3054,2025-11-24,2516.0,PAYTM MALL_LTD,paytm mall,UB1Z0F7A23,INR,bank
B3055,2025-10-22,803.0,DMART INDIA-INC,dmart,,INR,bank
B3056,2025-11-12,215.0,OLA POS-TRANS,ola,DMSTJR95J1,INR,bank
B3057,2025-10-03,809.0,DMART *0912,dmart 0912,0T4AP1J37P,INR,bank
B3058,2025-11-26,509.0,INDIGO *0912,indigo 0912,D6F7IQZMO2,INR,bank
B3059,2025-11-12,14990.0,GOOGLE PLAY/ONLINE,google play,DH4BNFHNFX,INR,bank
B3060,2025-11-03,15002.0,APPLE STORE INDIA *0912,apple store 0912,U86DVUMRBK,INR,bank
B3061,2025-10-08,275.0,APPLESTORE_LTD,applestore,QBDDUYTVUS,INR,bank
B3062,2025-10-14,305.0,APPLE STORE CORP,apple store,DKM13I0ALD,INR,bank
B3063,2025-11-12,320.0,INDIGO CORP,indigo,7YEDKM2BPH,INR,bank
B3064,2025-10-29,5010.0,NETFLIX_LTD,netflix,,INR,bank
B3065,2025-10-26,480.0,OLA *0912,ola 0912,,INR,bank
B3066,2025-11-14,9996.0,PAYTM MALL INDIA/ONLINE,paytm mall,303D9YXPKM,INR,bank
B3067,2025-11-13,516.0,APPLE STORE INDIA/ONLINE,apple store,,INR,bank
B3068,2025-10-25,323.0,INDIGO INDIA CORP,indigo,G9XAUDUTOB,INR,bank
B3069,2025-10-08,2496.0,DMART_LTD,dmart,KYFQS65297,INR,bank
B3070,2025-10-30,5024.0,AMAZON.INDIA-INC,amazon,,INR,bank
B3071,2025-11-03,5012.0,AMAZON INDIA_LTD,amazon,D3L52LZBJD,INR,bank
B3072,2025-11-19,812.0,GOOGLE PLAY_LTD,google play,ELE7T76I6N,INR,bank
B3073,2025-11-17,2484.0,IRCTC_LTD,irctc,N2NDUBWR93,INR,bank
B3074,2025-11-12,5015.0,INDIGO_LTD,indigo,OW8ISD4HXO,INR,bank
B3075,2025-10-15,1484.0,FLIPKART POS-TRANS,flipkart,5Q3AZB6JRL,INR,bank
B3076,2025-10-06,4977.0,DMART CORP,dmart,,INR,bank
B3077,2025-10-16,477.0,INDIGO_LTD,indigo,YMPVTSESG1,INR,bank
B3078,2025-11-17,2496.0,PAYTM.MALL *0912,paytm mall 0912,WTZGUE6MXI,INR,bank
B3079,2025-10-23,2507.0,AMAZON INDIA POS-TRANS,amazon,6Y4174XEY6,INR,bank
B3080,2025-10-11,493.0,MAKEMYTRIP/ONLINE,makemytrip,F5R9VRJXMG,INR,bank
B3081,2025-10-31,2498.0,RELIANCE MART *0912,reliance mart 0912,E0VMM15LZO,INR,bank
B3082,2025-10-01,1505.0,AMAZON INDIA-INC,amazon,,INR,bank
B3083,2025-10-21,1008.0,BIGBASKET/ONLINE,bigbasket,JLNAI09P17,INR,bank
B3084,2025-10-02,10002.0,FLIPKART POS-TRANS,flipkart,OL5T84C0Y0,INR,bank
B3085,2025-11-02,2505.0,OLA INDIA_LTD,ola,8IOJZ4AWUH,INR,bank
B3086,2025-10-15,994.0,IRCTC INDIA POS-TRANS,irctc,AT77SAPFG1,INR,bank
B3087,2025-10-12,2487.0,RELIANCE MART CORP,reliance mart,5NQNQPH6AW,INR,bank
B3088,2025-10-23,526.0,AMAZON INDIA/ONLINE,amazon,,INR,bank
B3089,2025-11-12,294.0,UBER INDIA CORP,uber,D1UI60YLCO,INR,bank
B3090,2025-11-18,1015.0,BOOKMYSHOW INDIA *0912,bookmyshow 0912,N3YU72NT9I,INR,bank
B3091,2025-10-03,301.0,BOOKMYSHOW_LTD,bookmyshow,FO6BNZ80OK,INR,bank
B3092,2025-11-15,770.0,RELIANCE.MART CORP,reliance mart,,INR,bank
B3093,2025-10-22,284.0,APPLE STORE INDIA_LTD,apple store,N30RWJ8CJD,INR,bank
B3094,2025-11-05,9990.0,BOOKMYSHOW INDIA *0912,bookmyshow 0912,GJUEKKXKG6,INR,bank
B3095,2025-11-08,14978.0,SWIGGY INDIA-INC,swiggy,6YND8RTQFT,INR,bank
B3096,2025-10-14,5010.0,ZOMATO *0912,zomato 0912,7GIKQE9GWB,INR,bank
B3097,2025-10-15,14989.0,NETFLIX INDIA/ONLINE,netflix,K98IWBX26P,INR,bank
B3098,2025-11-30,1006.0,FLIPKART INDIA-INC,flipkart,3L8O8SC4U3,INR,bank
B3099,2025-10-15,25017.0,MYNTRA CORP,myntra,NF9N51TPXZ,INR,bank
B3100,2025-10-06,9990.0,SPOTIFY POS-TRANS,spotify,FXUZTE975B,INR,bank
B3101,2025-11-25,10013.0,OLA POS-TRANS,ola,N0KY9N3YI2,INR,bank
B3102,2025-11-24,1483.0,UBER-INC,uber,NE1V0TL7R9,INR,bank
B3103,2025-10-30,210.0,RELIANCE MART_LTD,reliance mart,3SNDAP9MGU,INR,bank
B3104,2025-11-21,15018.0,NETFLIX CORP,netflix,P4D4ZKB991,INR,bank
B3105,2025-11-23,206.0,BOOKMYSHOW_LTD,bookmyshow,ALF0NEYU5Z,INR,bank
B3106,2025-10-11,1491.0,GOOGLE.PLAY POS-TRANS,google play,705O0FMZSJ,INR,bank
B3107,2025-11-27,1499.0,GOOGLE_LTD,google,NS1HXH7U2S,INR,bank
B3108,2025-11-06,4987.0,IRCTC *0912,irctc 0912,VFZ7HQSKQJ,INR,bank
B3109,2025-11-14,294.0,GOOGLE/ONLINE,google,KA6517H7RS,INR,bank
B3110,2025-10-09,2490.0,SWIGGY POS-TRANS,swiggy,FNCHKJE370,INR,bank
B3111,2025-11-14,2510.0,SPOTIFY POS-TRANS,spotify,C2JUV6ZVPJ,INR,bank
B3112,2025-11-15,806.0,AIR_LTD,air,4L46IIZWR7,INR,bank
B3113,2025-10-12,298.0,GOOGLEPLAY/ONLINE,googleplay,CMR8R9NDNQ,INR,bank
B3114,2025-10-04,790.0,INDIGO_LTD,indigo,TLZ4024991,INR,bank
B3115,2025-10-22,4983.0,BIGBASKET CORP,bigbasket,FQMQOZC7ZO,INR,bank
B3116,2025-10-13,311.0,BIGBASKET POS-TRANS,bigbasket,V5NMGMQAEM,INR,bank
B3117,2025-11-20,24997.0,MAKEMYTRIP/ONLINE,makemytrip,087BJCU54R,INR,bank
B3118,2025-10-10,1486.0,FLIPKART INDIA *0912,flipkart 0912,,INR,bank
B3119,2025-10-13,4984.0,PAYTM MALL INDIA *0912,paytm mall 0912,D1Z12X2QPV,INR,bank
B3120,2025-11-23,293.0,INDIGO CORP,indigo,,INR,bank
B3121,2025-11-25,1513.0,AIR INDIA INDIA CORP,air,887YTB77WD,INR,bank
B3122,2025-11-25,24990.0,GOOGLE.PLAY/ONLINE,google play,A0H5HLGELU,INR,bank
B3123,2025-10-23,211.0,FLIPKART/ONLINE,flipkart,YK07NK8VCU,INR,bank
B3124,2025-11-16,9993.0,ZOMATO-INC,zomato,U1P06OTM73,INR,bank
B3125,2025-11-24,2486.0,RELIANCE *0912,reliance 0912,NY022UV1CR,INR,bank
B3126,2025-10-24,985.0,ZOMATO INDIA_LTD,zomato,HH7F4O93I7,INR,bank
B3127,2025-11-25,10012.0,MYNTRA-INC,myntra,UISM7ZGNM8,INR,bank
B3128,2025-11-26,196.0,MAKEMYTRIP-INC,makemytrip,I4N4F9603U,INR,bank
B3129,2025-10-02,4976.0,INDIGO *0912,indigo 0912,DRGB82IA9O,INR,bank
B3130,2025-11-02,484.0,SWIGGY *0912,swiggy 0912,J36U8L0V96,INR,bank
B3131,2025-11-25,25010.0,APPLE STORE CORP,apple store,1VSEN8O241,INR,bank
B3132,2025-11-29,24979.0,OLA POS-TRANS,ola,UOAJ1EYR54,INR,bank
B3133,2025-11-11,985.0,FLIPKART *0912,flipkart 0912,0G0D1JM5V2,INR,bank
B3134,2025-10-05,9992.0,AIR.INDIA POS-TRANS,air,FW06FCCECE,INR,bank
B3135,2025-10-05,805.0,SPOTIFY POS-TRANS,spotify,RL8CYPML6L,INR,bank
B3136,2025-11-24,25012.0,APPLESTORE POS-TRANS,applestore,NUU740PXSM,INR,bank
