id,date,amount,merchant,reference,currency
L2796,2025-10-03,1013,Netflix,GB69AO1ZKY,INR
L2797,2025-11-11,5015,IndiGo,OW8ISD4HXO,INR
L2798,2025-11-13,10008,Amazon India,Z42R2LJ5DK,INR
L2799,2025-11-26,10015,Google Play,D2LVT05TDO,INR
L2800,2025-10-10,9987,Uber,DPEJWHG5KJ,INR
L2801,2025-10-21,5013,BigBasket,8J2DKTWQTC,INR
L2802,2025-11-09,497,BigBasket,2G3LTBTDQN,INR
L2803,2025-11-09,2515,Google Play,FDWTJ2M4XE,INR
L2804,2025-11-08,988,MakeMyTrip,FQ4WI7TRGL,INR
L2805,2025-10-04,497,DMart,L8S1WWOP5C,INR
L2806,2025-10-18,4990,Uber,C26QE6YZSJ,INR
L2807,2025-11-13,2486,Reliance Mart,WJT0XCOBRP,INR
L2808,2025-10-14,10019,Uber,7KL9B61KAY,INR
L2809,2025-10-22,180,BigBasket,I171I2YO04,INR
L2810,2025-10-24,490,Ola,8DTMFK02ND,INR
L2811,2025-10-11,787,Google Play,S6D676O8OZ,INR
L2812,2025-11-05,285,Spotify,A3DPZXBV4O,INR
L2813,2025-10-22,2516,DMart,UIAHC8Y6IM,INR
L2814,2025-11-17,311,IRCTC,MS62TLQ0H3,INR
L2815,2025-10-22,813,Netflix,59046GMCPS,INR
L2816,2025-10-01,808,Swiggy,T43J6G6WMV,INR
L2817,2025-10-21,1501,Apple Store,4CXLCHFKW6,INR
L2818,2025-10-13,298,Myntra,KWLXLBUW8F,INR
L2819,2025-10-29,14992,Ola,RIHTRH77RF,INR
L2820,2025-11-25,1003,MakeMyTrip,7HI5KVTGAV,INR
L2821,2025-10-16,15017,MakeMyTrip,G7UJE8VXN0,INR
L2822,2025-11-13,188,DMart,6PMKT79BRE,INR
L2823,2025-10-05,316,Zomato,AMMFWTMS2R,INR
L2824,2025-10-04,4983,DMart,1BLCK8K9I9,INR
L2825,2025-10-03,15016,Paytm Mall,CRUUFVDRO8,INR
L2826,2025-10-21,988,Amazon India,NJRDKHRXKQ,INR
L2827,2025-10-31,9981,Myntra,H2A2VDYUE0,INR
L2828,2025-11-02,10019,Amazon India,2RC42XDZFY,INR
L2829,2025-11-07,479,Air India,6VG68VFZJD,INR
L2830,2025-10-30,483,MakeMyTrip,EWKM8HUZZ9,INR
L2831,2025-10-06,310,Paytm Mall,BZK163JKZV,INR
L2832,2025-10-28,802,IndiGo,LEZLRZHXTS,INR
L2833,2025-11-14,10004,MakeMyTrip,8VX4HQD63V,INR
L2834,2025-11-03,1011,BigBasket,WVKUABMIHX,INR
L2835,2025-10-22,5007,Flipkart,0KMKAUAB09,INR
L2836,2025-11-06,15016,Air India,RNW88H9Y4G,INR
L2837,2025-10-14,14999,Myntra,DBGQ2K2PID,INR
L2838,2025-10-01,514,BookMyShow,VCGNQ5AI6M,INR
L2839,2025-11-25,25003,Zomato,7ES5T5LAPO,INR
L2840,2025-11-12,312,Swiggy,RD3T1PDLJO,INR
L2841,2025-11-12,15006,MakeMyTrip,ZLBY30P3P7,INR
L2842,2025-11-01,9984,Air India,GI2BXA29GW,INR
L2843,2025-10-03,296,IRCTC,6LXDMSQGXV,INR
L2844,2025-11-07,1009,BigBasket,IZ28AFY4QA,INR
L2845,2025-10-25,10003,DMart,S964P2VDGR,INR
L2846,2025-10-17,498,Google Play,V0I7FZG9QJ,INR
L2847,2025-11-09,25016,Uber,YYC8FU8IWE,INR
L2848,2025-10-21,987,Myntra,RGWGMG3NYR,INR
L2849,2025-11-07,5005,Apple Store,HP2UA70A74,INR
L2850,2025-11-18,10004,Netflix,CGYSEZIXF6,INR
L2851,2025-11-24,14996,Netflix,QYCBXM39LE,INR
L2852,2025-11-04,14981,IndiGo,0N2A700KAV,INR
L2853,2025-10-12,14997,Amazon India,74TODW02M6,INR
L2854,2025-11-26,5001,DMart,XXCV0JD38Q,INR
L2855,2025-11-17,1514,Ola,C7NQL8FNW9,INR
L2856,2025-10-15,10000,Reliance Mart,3BT783BXYM,INR
L2857,2025-10-14,1501,Google Play,F496IKGZAU,INR
L2858,2025-10-06,9985,Spotify,OGR80T8CO0,INR
L2859,2025-11-16,4983,MakeMyTrip,89JH79BIMR,INR
L2860,2025-11-17,5018,Spotify,TWPNNUB78H,INR
L2861,2025-11-08,517,MakeMyTrip,CA53ZW3ZC2,INR
L2862,2025-10-22,25009,Zomato,HP22UUVBAA,INR
L2863,2025-11-22,15017,Ola,PNJ8H396SE,INR
L2864,2025-11-20,311,IRCTC,7JY4VR8RC4,INR
L2865,2025-10-22,10000,IRCTC,CRB1CYH205,INR
L2866,2025-10-07,5010,Apple Store,JL7Z7NVYTC,INR
L2867,2025-10-28,995,Paytm Mall,OVASKI7YQ1,INR
L2868,2025-11-23,14986,DMart,HUF16Y2NXH,INR
L2869,2025-11-15,24994,Google Play,680MLPJUQN,INR
L2870,2025-10-27,496,Apple Store,LLY84XJWJT,INR
L2871,2025-11-15,15014,Reliance Mart,GH3KE41833,INR
L2872,2025-11-26,9989,Apple Store,JJZUSES04Q,INR
L2873,2025-11-28,14986,Spotify,M7BGQ11YCB,INR
L2874,2025-11-20,991,BookMyShow,5I246VO6I7,INR
L2875,2025-10-16,2488,IRCTC,T873U8HLEM,INR
L2876,2025-10-29,9994,IRCTC,YLN6NAW9UK,INR
L2877,2025-11-22,4988,DMart,IDRU0CQS11,INR
L2878,2025-11-28,1510,IndiGo,7B61IITAXN,INR
L2879,2025-10-04,4986,Flipkart,60MTCWHUIL,INR
L2880,2025-11-03,1510,Reliance Mart,BED6LDPSTS,INR
L2881,2025-11-17,25017,Swiggy,42JRGTRELR,INR
L2882,2025-11-19,516,Reliance Mart,81ACOC1Z24,INR
L2883,2025-11-28,493,Netflix,BIYA5CGUKM,INR
L2884,2025-11-26,784,Uber,3MKF8FAGMM,INR
L2885,2025-10-28,1010,Google Play,QA1W5FNZ9C,INR
L2886,2025-10-14,2505,Netflix,K3F5AKA3UA,INR
L2887,2025-10-04,4979,DMart,WKEG0BLSY9,INR
L2888,2025-10-15,2519,Air India,ZW5FB0QM15,INR
L2889,2025-11-22,818,Ola,2VA02DD4YE,INR
L2890,2025-10-25,25012,IRCTC,H0ET7DSZZ8,INR
L2891,2025-10-04,811,Amazon India,QGMGC4X6V1,INR
L2892,2025-11-25,2486,Ola,J7JFRT8LCG,INR
L2893,2025-10-21,1011,Reliance Mart,LYHIS06T3F,INR
L2894,2025-10-17,25017,Swiggy,FDQWIEWYAU,INR
L2895,2025-10-30,181,Zomato,L39QKLSWUO,INR
L2896,2025-11-19,301,Ola,VMAMHTQUQ7,INR
L2897,2025-10-24,5016,BigBasket,CIHAALZUIE,INR
L2898,2025-11-04,10004,Flipkart,Q555TYMIME,INR
L2899,2025-10-04,4994,Zomato,FGAKNT0MB5,INR
L2900,2025-11-26,279,Zomato,QUTR7UGXRR,INR
L2901,2025-10-16,199,MakeMyTrip,3DXG3E42YY,INR
L2902,2025-11-01,1502,Ola,XJ8SVRBOWI,INR
L2903,2025-10-24,203,IRCTC,N075K95A1K,INR
L2904,2025-11-13,14985,BigBasket,B6KKZNW08D,INR
L2905,2025-11-20,815,Uber,RHGBU5NUHA,INR
L2906,2025-10-03,24981,MakeMyTrip,1J9BE7JVWV,INR
L2907,2025-11-11,313,IRCTC,O47GGAR51K,INR
L2908,2025-10-04,14980,Myntra,0GECI4X3E1,INR
L2909,2025-11-09,1507,Paytm Mall,VO8JRT0TCR,INR
L2910,2025-11-22,288,IndiGo,L2USMD63BV,INR
L2911,2025-10-16,211,Ola,LCRH12Y9SG,INR
L2912,2025-11-03,494,BigBasket,D6VVBG06RZ,INR
L2913,2025-10-30,986,Swiggy,MN8B5YZGO9,INR
L2914,2025-10-28,2499,BigBasket,I645NLJ6J2,INR
L2915,2025-10-21,14992,BookMyShow,4BG13IXGBD,INR
L2916,2025-11-22,507,Ola,0MID213M2I,INR
L2917,2025-11-28,498,BigBasket,RBFJ9SCUPQ,INR
L2918,2025-10-31,24979,IRCTC,Y2F7BCDMY2,INR
L2919,2025-11-15,25019,Air India,QSYO4O8WDR,INR
L2920,2025-11-04,24993,Myntra,ITDJ0A9LO9,INR
L2921,2025-11-23,295,Air India,1Q47MT3LUG,INR
L2922,2025-11-10,10007,Air India,T4Z15VQ9C1,INR
L2923,2025-10-29,2490,Reliance Mart,RPQ8M8WTD0,INR
L2924,2025-10-23,209,IRCTC,WWVG0CBH2N,INR
L2925,2025-10-21,300,Swiggy,ZGC7T4NBEE,INR
L2926,2025-10-22,493,Apple Store,VYCI037P3D,INR
L2927,2025-11-21,4988,Swiggy,NVAF17GJTO,INR
L2928,2025-11-24,5014,Netflix,LWYY18V8D6,INR
L2929,2025-10-26,25016,Amazon India,OPB9SU72YC,INR
L2930,2025-10-17,1008,MakeMyTrip,E7LHVV6VDB,INR
L2931,2025-10-01,504,Spotify,J9X90N1WMB,INR
L2932,2025-11-29,2517,Reliance Mart,99OT3FQCI2,INR
L2933,2025-10-20,791,Google Play,ROZ66MAMDR,INR
L2934,2025-10-08,490,Netflix,IKE4NP5BCH,INR
L2935,2025-11-14,817,Air India,OI0I8WB5KI,INR
L2936,2025-11-07,990,Swiggy,E38QMTMSV1,INR
L2937,2025-11-10,288,BookMyShow,9BLXAEZ0I3,INR
L2938,2025-10-22,9982,Myntra,O3QWLPTHJ5,INR
L2939,2025-11-15,2507,Zomato,NC1D9G0FQP,INR
L2940,2025-11-02,202,DMart,BFKDEXOFIJ,INR
L2941,2025-10-21,25014,Swiggy,6F8CWJYO97,INR
L2942,2025-11-26,1479,Google Play,7GQWPDB685,INR
L2943,2025-11-25,182,Flipkart,5B5R6XMO4P,INR
L2944,2025-10-12,9993,Apple Store,XR9FUE0DZE,INR
L2945,2025-10-16,1507,Google Play,BI5QGA0YYT,INR
L2946,2025-11-07,24983,Reliance Mart,76ZNDAP5Z4,INR
L2947,2025-11-21,1481,IRCTC,C8RE7F9ZSU,INR
L2948,2025-11-08,5014,Reliance Mart,H2AI53XUJH,INR
L2949,2025-11-23,9990,Myntra,CK31X6DL7L,INR
L2950,2025-10-29,501,Air India,DVN12YGLRN,INR
L2951,2025-10-13,1015,BigBasket,AJE1P753QH,INR
L2952,2025-11-02,1495,IndiGo,F8WNTA0ZJN,INR
L2953,2025-11-07,4989,IRCTC,VFZ7HQSKQJ,INR
L2954,2025-10-06,2490,IndiGo,03QTK7WRBF,INR
L2955,2025-10-23,10017,IndiGo,WHC3DBWWWX,INR
L2956,2025-10-13,2493,Apple Store,WIM82Y91JT,INR
L2957,2025-10-27,9993,Ola,297BIELH7I,INR
L2958,2025-10-22,4986,BigBasket,FQMQOZC7ZO,INR
L2959,2025-10-04,2504,Ola,2KY6I9EKMT,INR
L2960,2025-10-02,1511,Apple Store,BZHBHCT332,INR
L2961,2025-10-02,790,Netflix,QCQJ1O3OKM,INR
L2962,2025-11-16,1503,Paytm Mall,HO43C2IHKW,INR
L2963,2025-11-24,1016,Amazon India,PRPRKUJO0C,INR
L2964,2025-10-05,25002,DMart,1ZJ9T9RZRY,INR
L2965,2025-10-07,782,BookMyShow,WDSCAH9NNG,INR
L2966,2025-10-05,497,Google Play,YSXWZPLPKR,INR
L2967,2025-10-13,795,Paytm Mall,H4BRX9SOYM,INR
L2968,2025-10-22,293,BigBasket,VOF1H176Q3,INR
L2969,2025-10-08,1013,Apple Store,6CBPDIQHYD,INR
L2970,2025-10-14,292,BookMyShow,RCWHTPKWHF,INR
L2971,2025-11-11,796,IndiGo,2ZYM4LBXFU,INR
L2972,2025-11-12,2483,MakeMyTrip,87GFXF65WK,INR
L2973,2025-11-22,1518,MakeMyTrip,9JJLLSSWWD,INR
L2974,2025-11-13,817,Netflix,AAKUMNX5RA,INR
L2975,2025-11-26,299,Apple Store,4NMHV6SNEJ,INR
L2976,2025-11-02,788,Reliance Mart,7TWE3OTGT0,INR
L2977,2025-11-30,985,Ola,9PVUHEJJR5,INR
L2978,2025-10-02,1004,Ola,KYAQYBU4VY,INR
L2979,2025-10-07,1498,Ola,Y0MVJGYZK4,INR
L2980,2025-11-11,2518,Ola,MUL1NIX8L9,INR
L2981,2025-11-25,489,Paytm Mall,1B4RSYNMV9,INR
L2982,2025-11-09,9990,IRCTC,BYSBILSPKV,INR
L2983,2025-11-14,279,IndiGo,JT5HJZG3RQ,INR
L2984,2025-10-16,24989,BookMyShow,THMJJKCF5D,INR
L2985,2025-11-09,1503,BookMyShow,ZOID3LCHYY,INR
L2986,2025-10-31,25010,Reliance Mart,OFRPIM0CO7,INR
L2987,2025-11-24,2498,IRCTC,R757PBW1OF,INR
L2988,2025-11-29,1491,IRCTC,PHMKUD6HYQ,INR
L2989,2025-10-08,10011,IRCTC,CVWVE7VJ5Q,INR
L2990,2025-10-07,783,Myntra,67OP7JB9H2,INR
L2991,2025-11-05,1518,BookMyShow,84HLQQHK56,INR
L2992,2025-11-24,4995,Netflix,D7BCWUX4UA,INR
L2993,2025-10-05,2485,DMart,GDADZ8NXR2,INR
L2994,2025-11-22,815,MakeMyTrip,OZQAEJL1W4,INR
L2995,2025-10-11,5012,MakeMyTrip,DJL4YTH2W1,INR
L2996,2025-10-25,25004,Reliance Mart,TF4XFWDEGF,INR
L2997,2025-11-22,5018,Swiggy,W8XBADR5UA,INR
L2998,2025-10-02,14985,Reliance Mart,NQ5IXP2RJA,INR
L2999,2025-11-22,984,BigBasket,XFOJI57DBB,INR
L3000,2025-10-23,10017,Reliance Mart,TAXZ8GKWJS,INR
L3001,2025-10-15,980,Amazon India,QCW01WVQWV,INR
L3002,2025-10-09,1519,Spotify,R0OIMHHHB5,INR
L3003,2025-10-23,783,IRCTC,VP59IZ47F6,INR
L3004,2025-10-10,507,Uber,Z8DP3QZL5O,INR
L3005,2025-10-30,188,Ola,6UL6HP6QOB,INR
L3006,2025-10-25,24999,Google Play,3MBECYWSZ8,INR
L3007,2025-11-15,218,Spotify,YEU1JXH08I,INR
L3008,2025-10-19,10005,Flipkart,D24RUDVDQG,INR
L3009,2025-11-20,190,MakeMyTrip,GAOCT7GCPY,INR
L3010,2025-11-24,9981,IRCTC,VP07P3OAGA,INR
L3011,2025-10-31,316,IRCTC,D6DM5EY4YH,INR
L3012,2025-10-24,9991,Reliance Mart,2AN5DC4L1T,INR
L3013,2025-10-03,14992,Uber,H587YCMPWW,INR
L3014,2025-10-02,189,Air India,52212GKKYW,INR
L3015,2025-10-04,279,DMart,IIC8QMMC4T,INR
L3016,2025-11-14,4985,Amazon India,UTKKC4J6MD,INR
L3017,2025-11-06,9980,Flipkart,0DQAJYTCBD,INR
L3018,2025-10-26,317,IndiGo,G9XAUDUTOB,INR
L3019,2025-10-20,800,Zomato,SG5F93C043,INR
L3020,2025-11-27,1495,Myntra,XMLVDDX9VP,INR
L3021,2025-10-02,195,Uber,2PQ69GVGRS,INR
L3022,2025-11-18,192,Flipkart,O07LVJBS2M,INR
L3023,2025-11-13,511,Paytm Mall,B8YDCJS7W4,INR
L3024,2025-11-26,318,MakeMyTrip,0TS3WA8TMR,INR
L3025,2025-10-15,214,Paytm Mall,4AOOINKT2X,INR
L3026,2025-11-16,492,BigBasket,4H8CRW7OAL,INR
L3027,2025-11-06,2480,Uber,HBDJV3PQBF,INR
L3028,2025-11-18,284,IndiGo,078HXNZQ99,INR
L3029,2025-10-24,5019,DMart,LXDVRKWL2J,INR
L3030,2025-10-12,204,Flipkart,1AT9KEZQ3G,INR
L3031,2025-11-24,1486,Air India,TT9L48IZ7U,INR
L3032,2025-11-15,4993,BookMyShow,WAC3FOJOKG,INR
L3033,2025-10-19,25001,Netflix,2B3NULVMGH,INR
L3034,2025-10-16,14989,Swiggy,MPVBX1UNZE,INR
L3035,2025-10-25,506,Netflix,H10YZVLWV4,INR
L3036,2025-10-10,213,Spotify,CYHL8A6XI3,INR
L3037,2025-10-26,281,Air India,9ABWAMERNE,INR
L3038,2025-10-07,795,Ola,OQMPRE4HH6,INR
L3039,2025-11-24,9986,DMart,DNW2FD64UN,INR
L3040,2025-11-04,509,Myntra,F4SRCD5Z46,INR
L3041,2025-11-10,819,BigBasket,ZQGO4PT7K2,INR
L3042,2025-11-25,1499,Apple Store,85MNCRKO9X,INR
L3043,2025-10-22,4991,Uber,VLP4BSN6YG,INR
L3044,2025-10-06,507,Paytm Mall,UQOBAOL9VD,INR
L3045,2025-10-23,5010,Spotify,BLL8LA0N0F,INR
L3046,2025-10-21,5000,Air India,E5SMODTGOD,INR
L3047,2025-11-29,515,Amazon India,Y95AH7D9A7,INR
L3048,2025-11-08,2490,IRCTC,3OSAZR8Y1C,INR
L3049,2025-10-10,5002,Zomato,88IPKP4IOT,INR
L3050,2025-10-17,14996,BookMyShow,KQWVQRMUBR,INR
L3051,2025-11-23,9983,DMart,FLRXT6Y8VP,INR
L3052,2025-11-20,4991,Paytm Mall,8U3V2EDG75,INR
L3053,2025-10-31,10018,Amazon India,XAUKHV04YN,INR
L3054,2025-10-03,2498,Uber,JVHAEA82IX,INR
L3055,2025-10-23,510,Swiggy,7ELGGVNE2A,INR
L3056,2025-11-13,1498,Spotify,HKQWM1FVR3,INR
L3057,2025-10-21,487,Uber,L1M3W5H5BA,INR
L3058,2025-11-24,197,Uber,82WANDK0GQ,INR
L3059,2025-10-02,5013,Swiggy,XMS8ESHKLY,INR
L3060,2025-11-06,815,BigBasket,CD0R7Q978U,INR
L3061,2025-11-25,24991,Google Play,A0H5HLGELU,INR
L3062,2025-10-28,24983,Apple Store,ZP3BL6VOVV,INR
L3063,2025-10-12,986,Spotify,G1Q7LWZ1HE,INR
L3064,2025-10-04,806,Spotify,RL8CYPML6L,INR
L3065,2025-11-08,5016,Reliance Mart,J7YF9GAWOV,INR
L3066,2025-10-21,25018,Paytm Mall,DUZNHZ5G4K,INR
L3067,2025-11-22,25013,Flipkart,TQKQDS4U63,INR
L3068,2025-10-28,5000,Netflix,6RBVJ0AL96,INR
L3069,2025-10-20,9996,IRCTC,XGDWPC1IFN,INR
L3070,2025-11-04,2488,Reliance Mart,SE81JOR71I,INR
L3071,2025-11-20,187,MakeMyTrip,YEHPCNCQC3,INR
L3072,2025-11-24,1002,IndiGo,XFIC6PE2UW,INR
L3073,2025-11-01,4984,Zomato,Y11YLK718K,INR
L3074,2025-10-19,4983,BookMyShow,DDWT85SP1D,INR
L3075,2025-11-13,4998,Myntra,N737VM211Q,INR
L3076,2025-10-26,208,Myntra,4IJM1IRO11,INR
L3077,2025-11-22,2488,Ola,978NDFO3I3,INR
L3078,2025-10-09,1496,IRCTC,O2SOK9GP1G,INR
L3079,2025-11-25,10014,Google Play,KRQLM7ENLW,INR
L3080,2025-11-16,497,Amazon India,8O8WOQ1C70,INR
L3081,2025-11-20,5006,DMart,YUVVG7GDMT,INR
L3082,2025-10-02,4999,Ola,OO2LUGMIZ8,INR
L3083,2025-10-16,1003,Flipkart,CJ45NYP1QR,INR
L3084,2025-11-24,5003,Google Play,5WKJSUA0MB,INR
L3085,2025-10-19,1510,DMart,7E89UTADFU,INR
L3086,2025-11-28,15004,Google Play,3OA5PHGFUL,INR
L3087,2025-11-15,1490,IRCTC,KF2GAXH0QS,INR
L3088,2025-10-06,517,DMart,PENLY7G1X3,INR
L3089,2025-10-12,318,Netflix,F1GRVMNLHT,INR
L3090,2025-10-06,9986,IndiGo,UCOFR5VYBJ,INR
L3091,2025-11-11,2485,Apple Store,61F5A6M6Z3,INR
L3092,2025-11-21,787,Paytm Mall,9OENASINRT,INR
L3093,2025-10-30,5013,Uber,99QXKPCDLO,INR
L3094,2025-11-22,780,Netflix,NLHRE1QN9N,INR
L3095,2025-10-14,801,Uber,5IATOPV0R9,INR
L3096,2025-10-13,10017,DMart,3UEPPMJWW7,INR
L3097,2025-11-05,1010,Uber,M81415VO0I,INR
L3098,2025-11-12,1517,Spotify,UISITKEUXT,INR
L3099,2025-11-12,1017,MakeMyTrip,T61I2UNM83,INR
L3100,2025-11-23,1519,Zomato,G7FWRWSEHJ,INR
L3101,2025-11-13,810,MakeMyTrip,NK84TG1VSW,INR
L3102,2025-11-29,984,DMart,0X4MXDY67X,INR
L3103,2025-10-19,5010,Swiggy,X5F0GBU9XG,INR
L3104,2025-10-24,983,Spotify,5OZ4RS8DQR,INR
L3105,2025-10-07,15014,Reliance Mart,AIEP6DUCP9,INR
L3106,2025-11-10,25015,BigBasket,5IELYZQUD4,INR
L3107,2025-10-27,4998,DMart,1N6EST52C7,INR
L3108,2025-11-20,14989,Apple Store,DEY840OOKN,INR
L3109,2025-11-07,24995,Myntra,LLV6G30IGD,INR
L3110,2025-10-10,1492,Uber,D9UCTG9WHW,INR
L3111,2025-11-23,508,IRCTC,XJW8QT5AZA,INR
L3112,2025-10-17,1012,Air India,S159GEMF6N,INR
L3113,2025-10-19,4988,IRCTC,JLKIW4RGJ4,INR
L3114,2025-11-22,2486,Flipkart,6D4536984M,INR
L3115,2025-11-20,981,Uber,R5RZX9K39P,INR
L3116,2025-11-29,205,Spotify,EQX4YEKZ1Y,INR
L3117,2025-10-06,5015,Apple Store,4PJNPAXXP5,INR
L3118,2025-10-15,10014,Google Play,SHSVURYZ4S,INR
L3119,2025-11-19,9998,Air India,X2J1B18SJ8,INR
L3120,2025-11-23,498,Air India,IYBLCKXYWE,INR
L3121,2025-11-11,15002,DMart,IXLHEF3Y4K,INR
L3122,2025-11-01,1485,Apple Store,TO37P8O73C,INR
L3123,2025-11-19,991,Amazon India,6Z60UQ858L,INR
L3124,2025-11-15,997,Spotify,4A4R0GP60Y,INR
L3125,2025-11-09,197,Uber,3OEL97FR9V,INR
L3126,2025-11-08,204,Apple Store,XICXL499LY,INR
L3127,2025-10-28,15009,Paytm Mall,44P2M5IN7S,INR
L3128,2025-11-10,5001,Ola,XS502NZNZX,INR
L3129,2025-11-10,318,Reliance Mart,XNSQHMU00A,INR
L3130,2025-10-27,4979,IRCTC,X6EXLWVQCT,INR
L3131,2025-10-06,1518,MakeMyTrip,HOW9LKV24Z,INR
L3132,2025-11-15,784,Reliance Mart,DPQPP22LTP,INR
L3133,2025-10-07,9997,BookMyShow,GGL5GPKR9S,INR
L3134,2025-10-05,2509,Myntra,SXBR36QOPH,INR
L3135,2025-11-25,4992,Amazon India,1EYO21JKAE,INR
L3136,2025-10-28,812,Ola,PYOQCFDJ9E,INR
L3137,2025-10-01,816,DMart,SKHBM8OAYR,INR
L3138,2025-10-04,189,Spotify,VKC7HKCL0Q,INR
L3139,2025-10-22,789,Uber,F9MLVR78I6,INR
L3140,2025-11-14,10006,MakeMyTrip,AWUICWN02T,INR
L3141,2025-11-23,779,Myntra,XOXEYLARYY,INR
L3142,2025-11-30,1000,MakeMyTrip,PHC830PFF9,INR
L3143,2025-10-27,2484,Zomato,I0Q7913L3L,INR
L3144,2025-10-16,14992,MakeMyTrip,A4KYK64494,INR
L3145,2025-11-17,994,Flipkart,4QSAZJPCUS,INR
L3146,2025-10-06,214,Uber,VOYUTBHD4J,INR
L3147,2025-11-20,318,Netflix,KOZFXYEZQ3,INR
L3148,2025-11-10,2481,Zomato,W118PC1MXW,INR
L3149,2025-11-30,15000,Air India,1I1X4AT0OO,INR
L3150,2025-10-02,283,Reliance Mart,AKH7B9AQFQ,INR
L3151,2025-11-21,15019,Flipkart,D93VETIDTJ,INR
L3152,2025-10-15,192,Zomato,6AW5TPZ4D9,INR
L3153,2025-11-25,2488,Flipkart,NPCJIDUWZ1,INR
L3154,2025-11-29,25012,Air India,LAWKMBX98M,INR
L3155,2025-10-14,1482,Apple Store,C11Q679YOK,INR
L3156,2025-11-08,819,Ola,MKRMM6T06N,INR
L3157,2025-11-17,1515,MakeMyTrip,TC70D7L3Y6,INR
L3158,2025-11-06,2509,Amazon India,KPXOW3JCQG,INR
L3159,2025-10-18,1507,Air India,8167EK3CGR,INR
L3160,2025-10-21,2499,Amazon India,PID144GF1S,INR
L3161,2025-10-30,488,BigBasket,CO48A3MK7Z,INR
L3162,2025-11-09,987,Apple Store,BGESTXBXYT,INR
L3163,2025-11-17,2505,IRCTC,SCRNG6DAC7,INR
L3164,2025-11-01,211,IndiGo,PKUO2VRLA8,INR
L3165,2025-10-04,1501,Amazon India,5W9BUAN36L,INR
L3166,2025-10-16,212,Ola,10NJ3KZSMP,INR
L3167,2025-11-17,812,Uber,76PZ5H70OA,INR
L3168,2025-10-14,1001,BigBasket,W62DBHJJKM,INR
L3169,2025-10-18,193,IRCTC,YYHF2H1S3S,INR
L3170,2025-11-19,14988,BookMyShow,BNZQJ6BT6T,INR
L3171,2025-10-20,309,MakeMyTrip,L3RQVHKEMO,INR
L3172,2025-10-15,781,Uber,KON0MMGFQS,INR
L3173,2025-10-07,4998,Uber,80PA1LEVE9,INR
L3174,2025-10-04,314,Zomato,BTNKWGN5YG,INR
L3175,2025-10-26,24996,Apple Store,MZZKYEOOBS,INR
L3176,2025-11-11,1507,IndiGo,MPBE46QEKC,INR
L3177,2025-11-04,783,Amazon India,NCJZ6J36MD,INR
L3178,2025-11-16,280,Flipkart,TL2OEXICYX,INR
L3179,2025-11-09,198,IndiGo,1UZE54196H,INR
L3180,2025-10-31,24989,Netflix,ZXXKD5ZD27,INR
L3181,2025-11-26,24997,Ola,SG171UGK3X,INR
L3182,2025-11-06,996,Spotify,62RIX0YYX6,INR
L3183,2025-10-23,24979,Apple Store,MGM12CEXCJ,INR
L3184,2025-11-01,2505,BigBasket,W58XK3UJ56,INR
L3185,2025-10-25,195,Paytm Mall,SED0MN3AV5,INR
L3186,2025-10-21,315,Uber,8HVKPJ6AVJ,INR
L3187,2025-11-22,1509,DMart,0NF5WM6AMT,INR
L3188,2025-11-14,809,Amazon India,NT9JED0LXN,INR
L3189,2025-10-29,214,Reliance Mart,E3T2AIL28K,INR
L3190,2025-10-01,313,IndiGo,7BYHOTJT0L,INR
L3191,2025-11-02,494,Flipkart,D2E5PDX965,INR
L3192,2025-10-11,15019,BigBasket,CQVOHS7DVJ,INR
L3193,2025-11-11,301,Reliance Mart,8YTPKA6G2F,INR
L3194,2025-10-04,9996,DMart,TVF9VPT961,INR
L3195,2025-11-04,807,Uber,SZJZWN7QM0,INR
L3196,2025-10-03,506,Air India,WTEQ2SYDSM,INR
L3197,2025-11-28,14981,Swiggy,75YOFCQ0RS,INR
L3198,2025-10-12,210,DMart,4OS4BGMJCP,INR
L3199,2025-11-20,14995,BigBasket,N53B7C67XK,INR
L3200,2025-10-04,784,Air India,D6I3P8YKMC,INR
L3201,2025-10-31,5017,Ola,FBV722ZOGY,INR
L3202,2025-11-26,5011,Myntra,07INQF1B47,INR
L3203,2025-10-25,1007,Air India,CNYPPCT9IR,INR
L3204,2025-11-14,9992,Spotify,IY93F9A4RM,INR
L3205,2025-11-07,808,Spotify,0HXBXMMIWK,INR
L3206,2025-10-01,25018,IRCTC,UUW0PJGTNQ,INR
L3207,2025-10-04,4993,Reliance Mart,VP46A7Q1A2,INR
L3208,2025-11-02,200,Zomato,MGRT34HTLI,INR
L3209,2025-10-28,25008,DMart,0YDII3LRJR,INR
L3210,2025-11-16,780,Reliance Mart,RVO2YAGA8G,INR
L3211,2025-10-05,1511,MakeMyTrip,UHJPJHIJK0,INR
L3212,2025-10-23,207,Flipkart,P3F6QU744L,INR
L3213,2025-11-05,4992,Uber,AIWRQUUX0B,INR
L3214,2025-11-12,25010,IRCTC,6136K3ZIHK,INR
L3215,2025-11-14,25008,BookMyShow,QPFLWJEL9U,INR
L3216,2025-10-27,2498,Uber,736OFS5DGA,INR
L3217,2025-11-20,288,Spotify,QLQR2HD0LT,INR
L3218,2025-11-26,14988,BigBasket,B4UDSNRWLB,INR
L3219,2025-11-18,14998,BigBasket,Y9G047WVZ5,INR
L3220,2025-11-09,307,DMart,BZOLYQY9HR,INR
